activity_id,viewer_id,movie_id,watch_date,watch_minutes,completion_rate,device_used
ACT12068,VWR0858,MOV001,2025-06-08 21:34:00,108,90,Desktop
ACT12069,VWR0238,MOV021,2025-12-22 20:18:00,98,82,web
ACT12070,VWR1096,MOV030,2025-04-16 19:21:00,117,98,smart tv
ACT12071,VWR0998,MOV053,2025-05-10 00:48:00,80,67,iPhone
ACT12072,VWR0431,MOV044,2025-06-19 22:53:00,110,92,iphone
ACT12073,VWR0775,MOV030,2025-01-11 17:57:00,12,10,smart tv
ACT12074,VWR0995,MOV049,2025-06-18 11:25:00,112,94,smart tv
ACT12075,VWR0574,MOV028,2025-12-18 02:12:00,86,72,iphone
ACT12076,VWR0595,MOV018,2025-06-27 20:01:00,114,95,Desktop
ACT12077,VWR0778,MOV020,2025-12-03 20:07:00,81,68,Mobile
ACT12078,VWR0474,MOV032,2025-01-13 20:31:00,63,53,web
ACT12079,VWR0953,MOV011,2025-05-01 20:19:00,20,17,Mobile
ACT12080,VWR1063,MOV006,2025-08-15 21:29:00,120,100,iphone
ACT12081,VWR1411,MOV001,2025-04-23 23:20:00,67,56,web
ACT12082,VWR1198,MOV048,2025-04-17 02:30:00,81,68,Mobile
ACT12083,VWR0332,MOV044,2025-10-05 23:08:00,110,92,smart tv
ACT12084,VWR0977,MOV052,2025-11-08 16:22:00,24,20,android
ACT12085,VWR0515,MOV041,2025-05-02 20:49:00,70,59,iphone
ACT12086,VWR0248,MOV056,2025-03-09 08:17:00,116,97,web
ACT12087,VWR0972,MOV038,2025-02-13 22:48:00,78,65,Mobile
ACT12088,VWR0352,MOV038,2025-04-08 20:05:00,42,35,Mobile
ACT12089,VWR1015,MOV002,2025-04-19 21:51:00,105,88,web
ACT12090,VWR1241,MOV058,2025-09-21 02:29:00,110,92,web
ACT12091,VWR0561,MOV030,2025-10-26 20:00:00,99,83,Desktop
ACT12092,VWR0742,MOV013,2025-10-01 06:38:00,108,90,Desktop
ACT12093,VWR0630,MOV040,2025-05-05 23:43:00,105,88,iphone
ACT12094,VWR0033,MOV020,2025-03-18 00:46:00,20,17,smart tv
ACT12095,VWR0627,MOV060,2025-08-17 11:00:00,31,26,web
ACT12096,VWR0038,MOV036,2025-05-26 11:38:00,27,23,iPhone
ACT12097,VWR0057,MOV025,2025-09-26 01:53:00,22,19,Desktop
ACT12098,VWR0083,MOV011,2025-05-15 03:44:00,86,72,android
ACT12099,VWR1432,MOV046,2025-12-12 19:48:00,50,42,Mobile
ACT12100,VWR1056,MOV056,2025-09-27 06:46:00,103,86,Desktop
ACT12101,VWR1009,MOV031,2025-01-10 21:08:00,50,42,smart tv
ACT12102,VWR1226,MOV006,2025-01-06 00:49:00,115,96,SmartTV
ACT12103,VWR1372,MOV005,2025-02-07 02:27:00,79,66,web
ACT12104,VWR0492,MOV018,2025-11-17 04:26:00,97,81,android
ACT12105,VWR0505,MOV056,2025-04-22 20:02:00,117,98,Mobile
ACT12106,VWR0757,MOV010,2025-06-13 19:39:00,93,78,Desktop
ACT12107,VWR0567,MOV042,2025-07-30 21:23:00,15,13,android
ACT12108,VWR0293,MOV018,2025-07-18 19:43:00,99,83,Desktop
ACT12109,VWR0406,MOV014,2025-12-06 19:40:00,90,75,Mobile
ACT12110,VWR0210,,2025-11-13 20:14:00,52,44,android
ACT12111,VWR1174,MOV033,2025-04-27 15:53:00,20,17,iphone
ACT12112,VWR0976,MOV001,2025-04-04 23:43:00,58,49,Desktop
ACT12113,VWR1464,MOV002,2025-05-29 20:07:00,21,18,smart tv
ACT12114,VWR1176,MOV056,2025-08-02 19:08:00,12,10,web
ACT12115,VWR1176,MOV013,2025-03-20 08:58:00,86,72,iphone
ACT12116,VWR1041,MOV030,2025-07-30 21:15:00,80,67,iphone
ACT12117,VWR0371,MOV038,2025-08-26 19:02:00,102,85,iPhone
ACT12118,VWR1241,MOV006,2025-07-23 18:24:00,112,94,web
ACT12119,VWR0028,MOV001,2025-04-03 23:38:00,15,13,Desktop
ACT12120,VWR0863,MOV040,2025-09-21 21:36:00,102,85,iphone
ACT12121,VWR0748,MOV038,2025-10-25 12:44:00,66,55,Mobile
ACT12122,VWR0201,MOV049,2025-05-31 21:55:00,108,90,SmartTV
ACT12122,VWR1322,MOV001,2025-02-12 21:40:00,57,48,web
ACT12123,VWR0026,MOV022,2025-12-19 22:25:00,94,79,android
ACT12124,VWR0889,MOV017,2025-09-05 06:26:00,115,96,smart tv
ACT12125,VWR0683,MOV053,2025-02-16 15:03:00,63,53,iphone
ACT12126,VWR0968,MOV056,2025-08-15 23:35:00,100,84,smart tv
ACT12127,VWR0217,MOV038,2025-11-17 10:53:00,102,85,Desktop
ACT12128,VWR1236,MOV002,2025-05-03 15:34:00,106,89,smart tv
ACT12129,VWR0450,MOV001,2025-05-30 21:45:00,115,96,iPhone
ACT12130,VWR1189,MOV049,2025-05-07 22:07:00,117,98,smart tv
ACT12131,VWR1239,MOV013,2025-11-10 11:55:00,12,10,android
ACT12132,VWR0605,MOV033,2025-01-21 08:26:00,40,34,smart tv
ACT12133,VWR0787,MOV019,2025-04-01 23:35:00,104,87,iphone
ACT12134,VWR0352,MOV040,2025-09-07 15:46:00,33,28,android
ACT12135,VWR0914,MOV011,2025-02-18 04:20:00,36,30,smart tv
ACT12136,VWR1179,MOV040,2025-02-19 19:46:00,31,26,iphone
ACT12137,VWR1048,MOV001,2025-08-23 23:53:00,88,74,android
ACT12138,VWR1343,MOV014,2025-06-12 22:40:00,52,44,iPhone
ACT12139,VWR0758,MOV019,2025-03-09 22:04:00,39,33,SmartTV
ACT12140,VWR0935,MOV013,2025-02-26 22:44:00,43,36,iphone
ACT12141,VWR1011,MOV025,2025-04-01 18:04:00,99,83,iPhone
ACT12142,VWR0544,MOV017,2025-06-24 22:52:00,104,87,android
ACT12143,VWR1175,MOV001,2025-03-01 22:34:00,27,23,smart tv
ACT12144,VWR1160,MOV034,2025-03-20 22:25:00,72,60,smart tv
ACT12145,VWR0438,MOV041,2025-07-14 20:40:00,73,61,smart tv
ACT12146,VWR1088,MOV027,2025-11-19 19:14:00,120,100,Mobile
ACT12147,VWR1150,MOV001,2025-12-18 18:46:00,37,31,android
ACT12148,VWR0316,MOV018,2025-07-18 05:44:00,97,81,smart tv
ACT12149,VWR0423,MOV027,2025-12-27 03:30:00,87,73,iphone
ACT12150,VWR0882,MOV001,2025-08-13 01:16:00,117,98,web
ACT12151,VWR0804,MOV007,2025-07-06 00:41:00,74,62,android
ACT12152,VWR0853,MOV015,2025-07-15 01:54:00,108,90,web
ACT12153,VWR0903,MOV040,2025-06-01 20:45:00,103,86,web
ACT12154,VWR1106,MOV013,2025-06-20 22:03:00,61,51,web
ACT12155,VWR0049,MOV045,2025-04-24 10:08:00,118,99,web
ACT12156,VWR0908,MOV035,2025-06-14 22:39:00,60,50,SmartTV
ACT12157,VWR0589,MOV002,2025-03-03 03:09:00,118,99,smart tv
ACT12158,VWR0998,MOV008,2025-07-31 10:20:00,90,75,iphone
ACT12159,VWR1054,MOV027,2025-04-20 19:18:00,81,68,Mobile
ACT12160,VWR0829,MOV006,2025-03-13 11:43:00,118,99,android
ACT12161,VWR0318,MOV046,2025-11-14 13:33:00,81,68,android
ACT12162,VWR0320,MOV041,2025-02-25 06:17:00,117,98,smart tv
ACT12163,VWR0337,MOV051,2025-11-09 11:58:00,26,22,smart tv
ACT12164,VWR0065,MOV052,2025-09-10 14:24:00,120,100,SmartTV
ACT12165,VWR1025,MOV008,2025-11-20 04:30:00,81,68,SmartTV
ACT12166,VWR0458,MOV041,2025-02-28 07:24:00,43,36,android
ACT12167,VWR1341,MOV060,2025-05-01 18:26:00,58,49,Mobile
ACT12168,VWR0255,MOV032,2025-01-10 06:39:00,16,14,SmartTV
ACT12169,VWR1366,MOV045,2025-04-01 14:25:00,117,98,SmartTV
ACT12170,VWR0691,MOV033,2025-05-27 19:43:00,39,33,Mobile
ACT12171,VWR0152,MOV013,2025-02-20 03:38:00,66,55,iPhone
ACT12172,VWR0513,MOV027,2025-12-05 11:39:00,72,60,web
ACT12173,VWR0129,MOV060,2025-02-22 00:50:00,104,87,android
ACT12174,VWR1428,MOV038,2025-08-11 21:53:00,36,30,smart tv
ACT12175,VWR0790,MOV001,2025-07-30 00:24:00,57,48,SmartTV
ACT12176,VWR0785,MOV056,2025-09-23 19:07:00,12,10,smart tv
ACT12177,VWR0105,MOV044,2025-12-18 19:23:00,60,50,smart tv
ACT12178,VWR0471,MOV027,2025-06-26 14:41:00,120,100,smart tv
ACT12179,VWR0902,MOV045,2025-12-13 03:18:00,105,88,Mobile
ACT12180,VWR0960,MOV002,2025-05-21 21:12:00,114,95,android
ACT12181,VWR1468,MOV034,2025-10-15 08:55:00,66,55,iPhone
ACT12182,VWR0490,MOV045,2025-06-20 03:20:00,105,88,iphone
ACT12183,VWR0434,,2025-08-07 20:37:00,88,74,Desktop
ACT12184,VWR0507,MOV038,2025-04-06 21:58:00,102,85,SmartTV
ACT12185,VWR0432,MOV003,2025-03-08 18:09:00,76,64,SmartTV
ACT12186,VWR1338,MOV038,2025-09-12 21:34:00,111,93,iphone
ACT12187,VWR0735,MOV027,2025-01-18 00:59:00,55,46,smart tv
ACT12188,VWR1359,MOV030,2025-04-12 05:23:00,44,37,Mobile
ACT12189,VWR0665,MOV037,2025-08-30 23:31:00,87,73,SmartTV
ACT12190,VWR0045,MOV020,2025-12-22 17:54:00,102,85,iphone
ACT12191,VWR0909,MOV019,2025-11-08 10:51:00,62,52,android
ACT12191,VWR0353,MOV018,2025-02-02 19:21:00,102,85,SmartTV
ACT12192,VWR1431,MOV010,2025-04-22 04:55:00,116,97,web
ACT12193,VWR0690,MOV056,2025-08-22 19:54:00,99,83,Desktop
ACT12194,VWR0088,MOV011,2025-03-26 02:42:00,57,48,web
ACT12195,VWR1428,MOV016,2025-03-24 21:29:00,39,33,web
ACT12196,VWR0710,MOV035,2025-05-23 06:41:00,80,67,iPhone
ACT12197,VWR0220,MOV001,2025-07-05 09:26:00,98,82,smart tv
ACT12198,VWR0737,MOV044,2025-07-08 20:52:00,110,92,Desktop
ACT12199,VWR0803,MOV057,2025-04-24 18:16:00,109,91,SmartTV
ACT12200,VWR0552,MOV058,2025-01-14 16:45:00,105,88,Desktop
ACT12201,VWR1022,MOV015,2025-11-12 21:15:00,102,85,android
ACT12202,VWR0623,MOV047,2025-01-26 10:57:00,20,17,Mobile
ACT12203,VWR0243,MOV023,2025-10-17 18:28:00,49,41,Mobile
ACT12204,VWR0372,MOV029,2025-03-26 20:08:00,70,59,SmartTV
ACT12205,VWR0776,MOV046,2025-03-23 23:40:00,150,105,Desktop
ACT12206,VWR0387,MOV004,2025-09-17 20:15:00,110,92,smart tv
ACT12207,VWR0858,MOV023,2025-10-12 21:21:00,85,71,Desktop
ACT12208,VWR0407,MOV002,2025-01-09 19:20:00,79,66,SmartTV
ACT12209,VWR0317,MOV004,2025-01-17 18:37:00,99,83,web
ACT12210,VWR1092,MOV050,2025-11-30 18:15:00,46,39,SmartTV
ACT12211,VWR0994,MOV004,2025-09-23 22:05:00,112,94,Mobile
ACT12212,VWR1128,MOV035,2025-01-02 20:47:00,45,38,web
ACT12213,VWR1488,MOV004,2025-12-20 01:41:00,68,57,SmartTV
ACT12214,VWR1063,MOV045,2025-09-17 18:05:00,108,90,SmartTV
ACT12215,VWR0625,MOV027,2025-08-21 21:28:00,64,54,web
ACT12216,VWR0850,MOV029,2025-06-02 16:34:00,79,66,Desktop
ACT12217,VWR1078,MOV002,2025-04-06 13:59:00,79,66,Desktop
ACT12218,VWR0682,MOV005,2025-01-05 19:02:00,24,20,smart tv
ACT12219,VWR0639,MOV032,2025-11-21 22:31:00,39,33,web
ACT12220,VWR1491,MOV023,2025-02-11 03:47:00,102,85,android
ACT12221,VWR0669,MOV002,2025-06-21 21:49:00,120,100,android
ACT12222,VWR0140,MOV056,2025-06-17 18:08:00,78,65,smart tv
ACT12223,VWR0158,MOV055,2025-05-05 02:16:00,96,80,smart tv
ACT12224,VWR0351,MOV050,2025-09-21 04:06:00,30,25,SmartTV
ACT12225,VWR1389,MOV028,2025-04-07 20:00:00,103,86,web
ACT12226,VWR0871,MOV059,2025-10-15 02:43:00,19,16,iphone
ACT12227,VWR1103,MOV028,2025-11-26 04:20:00,109,91,Mobile
ACT12228,VWR0114,MOV017,2025-12-04 22:12:00,120,100,Desktop
ACT12229,VWR1045,MOV012,2025-12-23 05:46:00,100,84,SmartTV
ACT12230,VWR0122,MOV050,2025-11-01 09:54:00,117,98,SmartTV
ACT12231,VWR1360,MOV003,2025-08-26 13:39:00,99,83,smart tv
ACT12232,VWR0705,MOV052,2025-03-05 20:06:00,78,65,web
ACT12233,VWR0250,MOV059,2025-05-15 22:49:00,88,74,SmartTV
ACT12234,VWR0632,MOV037,2025-04-20 19:45:00,36,30,smart tv
ACT12235,VWR0254,MOV001,2025-10-23 21:08:00,118,99,SmartTV
ACT12236,VWR0989,MOV028,2025-11-01 19:46:00,50,42,Mobile
ACT12237,VWR0955,MOV001,2025-02-08 03:18:00,13,11,iPhone
ACT12238,VWR1303,MOV023,2025-05-24 18:58:00,70,59,Mobile
ACT12239,VWR0966,MOV042,2025-06-23 02:32:00,21,18,Desktop
ACT12240,VWR0010,MOV045,2025-07-15 04:19:00,73,61,web
ACT12241,VWR1434,MOV032,2025-10-12 19:54:00,24,20,iPhone
ACT12242,VWR0154,MOV021,2025-03-23 16:51:00,50,42,iphone
ACT12243,VWR0279,MOV058,2025-03-28 11:02:00,96,80,smart tv
ACT12244,VWR0438,MOV056,2025-11-01 14:46:00,108,90,Mobile
ACT12245,VWR0167,MOV027,2025-12-06 10:39:00,99,83,SmartTV
ACT12246,VWR1434,MOV041,2025-12-18 20:23:00,44,37,Mobile
ACT12247,VWR0408,MOV028,2025-07-07 22:47:00,115,96,web
ACT12248,VWR0033,,2025-03-21 01:45:00,102,85,iPhone
ACT12249,VWR1286,MOV033,2025-08-29 21:20:00,98,82,iphone
ACT12250,VWR0095,MOV026,2025-05-30 08:25:00,45,38,Mobile
ACT12251,VWR1281,MOV014,2025-02-20 10:54:00,84,70,smart tv
ACT12252,VWR1394,MOV010,2026-01-01 19:46:00,103,86,web
ACT12253,VWR0653,MOV056,2025-07-13 19:39:00,115,96,Mobile
ACT12254,VWR0639,MOV015,2025-07-05 18:29:00,28,24,iPhone
ACT12255,VWR0446,MOV007,2025-03-01 01:05:00,49,41,SmartTV
ACT12256,VWR0004,MOV019,2025-10-13 04:01:00,50,42,Mobile
ACT12257,VWR1023,MOV018,2025-04-26 21:54:00,108,90,iphone
ACT12258,VWR1213,MOV045,2025-07-27 20:34:00,117,98,smart tv
ACT12259,VWR0182,MOV015,2025-11-14 07:43:00,118,99,android
ACT12260,VWR1499,MOV055,2025-08-15 23:16:00,80,67,Mobile
ACT12261,VWR0439,MOV027,2025-12-21 20:21:00,103,86,SmartTV
ACT12262,VWR0076,MOV058,2025-01-19 17:51:00,117,98,smart tv
ACT12263,VWR0629,MOV001,2025-10-23 19:34:00,43,36,Desktop
ACT12264,VWR1222,MOV005,2025-05-01 02:42:00,44,37,android
ACT12265,VWR1243,MOV015,2025-12-26 08:37:00,115,96,Mobile
ACT12266,VWR1157,MOV044,2025-09-17 23:52:00,109,91,iPhone
ACT12267,VWR0227,MOV018,2025-08-28 19:44:00,103,86,web
ACT12268,VWR1138,MOV011,2025-05-09 19:38:00,39,33,Mobile
ACT12269,VWR0146,MOV007,2025-06-18 21:15:00,62,52,web
ACT12270,VWR0904,MOV023,2025-11-10 18:22:00,61,51,android
ACT12271,VWR1399,MOV027,2025-08-07 20:40:00,88,74,SmartTV
ACT12272,VWR1277,MOV032,2025-12-09 20:09:00,16,14,web
ACT12273,VWR1026,MOV032,2025-04-18 22:03:00,58,49,smart tv
ACT12274,VWR0840,MOV055,2025-11-17 22:47:00,93,78,android
ACT12275,VWR0941,MOV004,2025-11-16 02:49:00,112,94,Desktop
ACT12276,VWR0270,,2025-01-18 03:15:00,15,13,android
ACT12277,VWR0391,MOV022,2025-11-09 20:04:00,98,82,Desktop
ACT12278,VWR1386,MOV005,2025-08-18 08:42:00,27,23,smart tv
ACT12279,VWR0272,MOV017,2025-10-24 20:14:00,115,96,Mobile
ACT12280,VWR1130,MOV056,2025-11-03 20:02:00,67,56,android
ACT12280,VWR0867,MOV050,2025-09-23 03:27:00,150,105,iphone
ACT12281,VWR0392,MOV037,2025-10-08 22:29:00,87,73,web
ACT12282,VWR1032,MOV044,2025-01-21 23:41:00,38,32,iphone
ACT12283,VWR0668,MOV058,2025-11-24 23:52:00,112,94,Mobile
ACT12284,VWR0175,MOV029,2025-01-06 19:56:00,76,64,iphone
ACT12285,VWR1011,MOV027,2025-06-28 12:21:00,50,42,web
ACT12286,VWR1136,MOV044,2025-12-16 18:50:00,110,92,SmartTV
ACT12287,VWR0726,MOV047,2025-11-16 01:51:00,50,42,smart tv
ACT12288,VWR0196,MOV046,2025-10-11 21:45:00,111,93,Desktop
ACT12289,VWR1183,MOV038,2025-05-20 18:07:00,105,88,iphone
ACT12290,VWR1427,MOV050,2025-09-07 00:47:00,112,94,Mobile
ACT12291,VWR1313,MOV001,2025-08-20 15:46:00,14,12,web
ACT12292,VWR0441,MOV004,2025-11-29 23:42:00,109,91,smart tv
ACT12293,VWR0304,MOV050,2025-06-16 19:15:00,117,98,iPhone
ACT12294,VWR0162,MOV017,2025-10-18 12:01:00,116,97,SmartTV
ACT12295,VWR1340,MOV017,2025-10-04 18:07:00,91,76,smart tv
ACT12296,VWR0374,MOV028,2025-05-28 13:46:00,117,98,android
ACT12297,VWR0450,MOV004,2025-09-14 23:26:00,111,93,Desktop
ACT12298,VWR0781,MOV045,2025-11-13 03:58:00,98,82,SmartTV
ACT12299,VWR0036,MOV001,2025-07-23 08:59:00,75,63,SmartTV
ACT12300,VWR0995,MOV038,2025-12-21 22:43:00,102,85,Mobile
ACT12301,VWR0436,MOV024,2025-07-05 05:46:00,22,19,iphone
ACT12302,VWR1065,MOV002,2025-04-26 20:28:00,99,83,android
ACT12303,VWR0132,MOV005,2025-06-06 18:50:00,66,55,Mobile
ACT12304,VWR0170,MOV038,2025-08-01 19:43:00,118,99,iPhone
ACT12305,VWR1407,MOV001,2025-04-03 11:07:00,105,88,Mobile
ACT12306,VWR0173,MOV021,2025-01-26 00:30:00,73,61,SmartTV
ACT12307,VWR0003,MOV032,2025-06-21 04:23:00,103,86,iphone
ACT12308,VWR0450,MOV015,2025-01-29 21:00:00,109,91,iPhone
ACT12309,VWR0608,MOV019,2025-07-02 22:35:00,20,17,iphone
ACT12310,VWR1020,MOV049,2025-05-24 06:36:00,96,80,android
ACT12311,VWR0496,MOV045,2025-05-30 01:39:00,116,97,iPhone
ACT12312,VWR0240,MOV049,2025-07-27 19:30:00,33,28,Mobile
ACT12313,VWR0114,MOV050,2025-03-28 04:28:00,102,85,Mobile
ACT12314,VWR0810,MOV053,2025-11-04 02:19:00,24,20,Desktop
ACT12315,VWR1108,MOV001,2025-11-06 20:46:00,120,100,android
ACT12316,VWR0314,MOV001,2025-03-02 23:31:00,28,24,smart tv
ACT12317,VWR1240,MOV007,2025-12-08 22:54:00,34,29,smart tv
ACT12318,VWR1051,MOV016,2025-01-09 11:40:00,52,44,Desktop
ACT12319,VWR0133,MOV058,2025-06-22 00:58:00,114,95,iPhone
ACT12320,VWR0496,MOV042,2025-12-19 09:01:00,66,55,SmartTV
ACT12321,VWR1189,MOV044,2025-11-26 05:44:00,120,100,android
ACT12322,VWR0960,MOV027,2025-01-15 06:22:00,110,92,Desktop
ACT12323,VWR0640,MOV044,2025-01-16 23:30:00,102,85,iPhone
ACT12324,VWR1321,,2025-08-17 02:23:00,63,53,android
ACT12325,VWR1180,MOV027,2025-12-05 01:19:00,111,93,iPhone
ACT12326,VWR0203,MOV044,2025-07-11 18:54:00,115,96,iPhone
ACT12327,VWR1105,MOV019,2025-03-31 16:30:00,45,38,web
ACT12328,VWR1129,MOV036,2025-11-19 18:05:00,114,95,Mobile
ACT12329,VWR1290,MOV054,2025-02-01 21:23:00,33,28,Mobile
ACT12330,VWR1158,MOV027,2025-03-15 09:55:00,115,96,Desktop
ACT12331,VWR0359,MOV050,2025-03-21 21:06:00,96,80,android
ACT12332,VWR0334,MOV030,2025-07-31 22:41:00,85,71,Desktop
ACT12333,VWR0367,MOV010,2025-07-10 21:08:00,96,80,iPhone
ACT12334,VWR0134,MOV001,2025-12-10 21:41:00,112,94,SmartTV
ACT12335,VWR1127,MOV010,2025-08-26 14:04:00,15,13,web
ACT12336,VWR0765,MOV001,2025-01-17 18:29:00,58,49,Mobile
ACT12337,VWR0244,MOV027,2025-12-09 19:33:00,120,100,web
ACT12338,VWR0282,MOV018,2025-11-19 00:32:00,111,93,SmartTV
ACT12339,VWR0585,MOV019,2025-01-10 23:32:00,50,42,Mobile
ACT12340,VWR0329,MOV058,2025-04-17 20:53:00,117,98,smart tv
ACT12341,VWR1080,MOV040,2025-05-04 20:19:00,87,73,SmartTV
ACT12342,VWR1177,MOV056,2025-09-25 22:09:00,118,99,Desktop
ACT12343,VWR0426,MOV010,2025-09-23 23:28:00,57,48,web
ACT12344,VWR1296,MOV057,2025-07-15 01:28:00,64,54,Desktop
ACT12345,VWR0120,MOV003,2025-04-23 16:55:00,25,21,iphone
ACT12346,VWR0276,MOV037,2025-08-22 18:38:00,52,44,iPhone
ACT12347,VWR1091,MOV058,2025-07-23 20:03:00,99,83,smart tv
ACT12348,VWR0168,MOV050,2025-06-08 02:03:00,13,11,SmartTV
ACT12349,VWR1089,MOV049,2025-01-19 21:42:00,108,90,android
ACT12350,VWR0435,MOV043,2025-02-03 22:02:00,62,52,Desktop
ACT12351,VWR0792,MOV018,2025-06-21 21:16:00,96,80,iPhone
ACT12352,VWR0834,MOV001,2025-04-16 19:07:00,30,25,Mobile
ACT12352,VWR0279,MOV015,2025-05-31 22:43:00,115,96,iPhone
ACT12353,VWR1479,MOV017,2025-01-01 19:53:00,120,100,iPhone
ACT12354,VWR0563,MOV043,2025-05-23 01:41:00,50,42,android
ACT12355,VWR0439,MOV044,2025-09-30 23:23:00,97,81,iPhone
ACT12356,VWR0894,MOV026,2025-10-12 21:58:00,98,82,Desktop
ACT12357,VWR1492,MOV038,2025-12-22 19:27:00,105,88,iphone
ACT12358,VWR0876,MOV050,2025-06-23 03:09:00,99,83,iPhone
ACT12359,VWR0483,MOV014,2025-05-22 04:31:00,87,73,android
ACT12360,VWR0758,MOV049,2025-12-05 19:17:00,38,32,Mobile
ACT12361,VWR0372,MOV039,2025-06-11 00:08:00,100,84,Desktop
ACT12362,VWR0519,MOV006,2025-05-08 17:01:00,116,97,smart tv
ACT12363,VWR1037,MOV017,2025-05-11 12:27:00,97,81,iPhone
ACT12364,VWR1079,MOV048,2025-06-14 22:23:00,109,91,smart tv
ACT12365,VWR1006,MOV002,2025-05-07 14:58:00,64,54,iphone
ACT12366,VWR1133,MOV007,2025-05-17 23:53:00,32,27,iPhone
ACT12367,VWR0897,MOV009,2025-06-23 19:33:00,18,15,web
ACT12368,VWR1415,MOV001,2025-07-26 23:38:00,21,18,Desktop
ACT12369,VWR0458,MOV049,2025-01-28 22:04:00,70,59,web
ACT12370,VWR1223,MOV056,2025-07-01 22:32:00,111,93,iPhone
ACT12371,VWR0650,MOV024,2025-05-29 22:22:00,26,22,SmartTV
ACT12372,VWR1065,MOV015,2025-02-16 23:16:00,110,92,iphone
ACT12373,VWR0133,MOV049,2025-08-27 18:04:00,120,100,android
ACT12374,VWR1038,MOV025,2025-04-21 22:13:00,105,88,Desktop
ACT12375,VWR1095,MOV038,2025-05-03 14:16:00,114,95,Desktop
ACT12376,VWR1112,MOV043,2025-03-06 03:38:00,120,100,iPhone
ACT12377,VWR0692,MOV015,2025-02-05 22:21:00,104,87,SmartTV
ACT12378,VWR0597,MOV024,2025-07-06 19:28:00,18,15,Desktop
ACT12379,VWR0197,MOV057,2025-04-20 23:37:00,43,36,smart tv
ACT12380,VWR0093,MOV025,2025-12-01 06:27:00,73,61,Mobile
ACT12381,VWR0791,MOV035,2025-11-29 21:39:00,67,56,SmartTV
ACT12382,VWR0202,MOV042,2025-06-19 06:19:00,27,23,smart tv
ACT12383,VWR0849,MOV058,2025-10-06 02:23:00,102,85,Desktop
ACT12384,VWR0598,MOV020,2025-08-20 23:04:00,51,43,iPhone
ACT12385,VWR0434,MOV050,2025-01-03 14:59:00,117,98,Mobile
ACT12386,VWR0802,MOV054,2025-09-06 07:23:00,61,51,smart tv
ACT12387,VWR1165,MOV030,2025-07-06 19:49:00,18,15,smart tv
ACT12388,VWR0399,MOV010,2025-04-26 20:20:00,120,100,Desktop
ACT12389,VWR0350,MOV059,2025-01-19 20:10:00,88,74,web
ACT12390,VWR1324,MOV050,2025-04-16 21:53:00,111,93,iphone
ACT12391,VWR0592,MOV044,2025-12-26 14:17:00,93,78,web
ACT12392,VWR0465,MOV017,2025-09-11 21:26:00,61,51,Mobile
ACT12393,VWR0914,MOV009,2025-06-15 22:59:00,88,74,iphone
ACT12394,VWR1417,MOV044,2025-02-11 18:20:00,100,84,iPhone
ACT12395,VWR0829,MOV009,2025-08-27 04:17:00,118,99,android
ACT12396,VWR1083,MOV009,2025-01-24 19:14:00,116,97,android
ACT12397,VWR0455,MOV037,2025-05-18 23:33:00,75,63,Mobile
ACT12398,VWR0520,MOV038,2025-09-25 22:35:00,114,95,SmartTV
ACT12399,VWR0663,MOV006,2025-07-06 11:13:00,104,87,iphone
ACT12400,VWR1181,MOV032,2025-05-02 20:40:00,86,72,Desktop
ACT12401,VWR1327,MOV031,2025-06-14 16:50:00,118,99,iPhone
ACT12402,VWR1226,MOV001,2025-12-17 04:46:00,88,74,Mobile
ACT12403,VWR0262,MOV023,2025-09-24 05:29:00,26,22,Mobile
ACT12404,VWR0904,MOV015,2025-02-22 19:02:00,104,87,iPhone
ACT12405,VWR0661,MOV004,2025-02-24 18:12:00,39,33,web
ACT12406,VWR0211,MOV016,2025-02-18 19:50:00,36,30,SmartTV
ACT12407,VWR0104,MOV046,2025-11-02 23:31:00,63,53,web
ACT12408,VWR0675,MOV007,2025-04-23 23:50:00,60,50,SmartTV
ACT12409,VWR0560,MOV032,2025-12-12 00:29:00,110,92,Desktop
ACT12410,VWR1146,MOV012,2025-03-20 20:24:00,63,53,web
ACT12411,VWR1437,MOV001,2025-11-08 19:28:00,114,95,Desktop
ACT12412,VWR0387,MOV045,2025-08-16 18:40:00,100,84,iphone
ACT12413,VWR0038,MOV015,2025-03-29 16:59:00,118,99,iphone
ACT12414,VWR0591,MOV041,2025-04-14 20:58:00,38,32,android
ACT12415,VWR1184,MOV031,2025-01-11 22:55:00,120,100,android
ACT12416,VWR0286,MOV016,2025-02-24 19:48:00,111,93,android
ACT12417,VWR0410,MOV009,2025-10-10 21:46:00,60,50,smart tv
ACT12418,VWR0567,MOV048,2025-04-16 23:38:00,80,67,smart tv
ACT12419,VWR1477,MOV013,2025-07-29 19:37:00,112,94,smart tv
ACT12420,VWR0188,MOV050,2025-03-16 21:08:00,46,39,Desktop
ACT12421,VWR0708,MOV044,2025-12-18 20:08:00,106,89,smart tv
ACT12422,VWR0121,MOV024,2025-05-20 03:43:00,15,13,Desktop
ACT12423,VWR0661,MOV019,2025-09-18 19:03:00,97,81,SmartTV
ACT12424,VWR0424,MOV007,2025-05-21 10:25:00,98,82,SmartTV
ACT12425,VWR1399,MOV057,2025-11-19 19:26:00,43,36,iPhone
ACT12426,VWR1408,MOV060,2025-11-27 21:08:00,63,53,web
ACT12427,VWR0866,MOV041,2025-03-02 22:52:00,31,26,Mobile
ACT12428,VWR1350,MOV057,2025-07-30 04:19:00,36,30,web
