activity_id,viewer_id,movie_id,watch_date,watch_minutes,completion_rate,device_used
ACT14684,VWR1321,MOV018,2025-06-04 22:14:00,105,88,Tablet
ACT14685,VWR0465,MOV006,2025-10-04 18:44:00,104,87,Mobile
ACT14686,VWR1033,MOV019,2025-09-12 22:39:00,60,50,Smart TV
ACT14687,VWR1093,MOV018,2025-03-23 13:48:00,115,96,Tablet
ACT14688,VWR0940,MOV020,2025-03-15 01:10:00,64,54,Mobile
ACT14689,VWR1062,MOV017,2025-06-24 07:03:00,98,82,Mobile
ACT14690,VWR0136,MOV055,2025-05-27 21:41:00,79,66,Mobile
ACT14691,VWR0585,MOV037,2025-08-21 20:58:00,25,21,Mobile
ACT14692,VWR0102,MOV021,2025-11-03 19:13:00,26,22,Desktop
ACT14693,VWR0418,MOV042,2025-06-11 17:46:00,97,81,Tablet
ACT14694,VWR0947,MOV045,2025-10-29 17:00:00,18,15,Desktop
ACT14695,VWR0346,MOV043,2025-03-29 23:13:00,111,93,Smart TV
ACT14696,VWR0209,MOV046,2025-09-16 21:38:00,19,16,Desktop
ACT14697,VWR0942,MOV042,2025-05-19 21:34:00,28,24,Tablet
ACT14698,VWR0951,MOV014,2025-09-01 21:01:00,49,41,Tablet
ACT14699,VWR1268,MOV032,2025-05-07 19:31:00,66,55,Mobile
ACT14700,VWR0506,MOV015,2025-01-28 23:30:00,97,81,Smart TV
ACT14701,VWR0464,MOV010,2025-08-17 18:08:00,86,72,Mobile
ACT14702,VWR0262,MOV012,2025-02-13 22:25:00,115,96,Smart TV
ACT14703,VWR0927,MOV014,2025-08-19 23:17:00,19,16,Smart TV
ACT14704,VWR1047,MOV059,2025-02-09 06:35:00,91,76,Smart TV
ACT14705,VWR0969,MOV044,2025-04-12 19:17:00,37,31,Desktop
ACT14706,VWR0608,MOV040,2025-01-26 05:51:00,54,45,Desktop
ACT14707,VWR0880,MOV035,2025-08-27 04:00:00,94,79,Mobile
ACT14708,VWR1488,MOV030,2025-11-23 22:27:00,46,39,Desktop
ACT14709,VWR0611,MOV024,2025-09-28 11:33:00,13,11,Smart TV
ACT14710,VWR0804,MOV034,2025-08-31 11:25:00,96,80,Mobile
ACT14711,VWR0073,MOV014,2025-10-01 19:07:00,68,57,Desktop
ACT14712,VWR1328,MOV025,2025-08-26 17:48:00,36,30,Desktop
ACT14713,VWR1196,MOV020,2025-07-17 14:41:00,27,23,Smart TV
ACT14714,VWR1493,MOV002,2025-07-28 16:12:00,111,93,Mobile
ACT14715,VWR0578,MOV028,2025-08-30 19:06:00,37,31,Desktop
ACT14716,VWR0750,MOV049,2025-05-06 23:20:00,98,82,Smart TV
ACT14717,VWR0975,MOV009,2025-02-19 23:57:00,110,92,Smart TV
ACT14718,VWR1281,MOV010,2025-07-24 17:19:00,36,30,Smart TV
ACT14719,VWR1173,MOV019,2025-08-08 11:22:00,44,37,Mobile
ACT14720,VWR0030,MOV019,2025-07-23 20:39:00,34,29,Tablet
ACT14721,VWR1324,MOV028,2025-06-09 20:50:00,99,83,Smart TV
ACT14722,VWR1047,MOV006,2025-09-12 18:31:00,109,91,Smart TV
ACT14723,VWR0473,MOV021,2025-01-04 17:15:00,24,20,Smart TV
ACT14724,VWR0374,MOV040,2025-04-20 18:31:00,57,48,Mobile
ACT14725,VWR1321,MOV016,2025-11-23 22:05:00,111,93,Tablet
ACT14726,VWR0928,MOV020,2025-06-05 22:09:00,118,99,Mobile
ACT14727,VWR1185,MOV048,2025-10-31 22:00:00,31,26,Desktop
ACT14728,VWR0811,MOV059,2025-08-18 23:02:00,85,71,Desktop
ACT14729,VWR1383,MOV050,2025-04-14 16:20:00,114,95,Mobile
ACT14730,VWR0951,MOV017,2025-05-12 17:02:00,56,47,Tablet
ACT14731,VWR1049,MOV021,2025-02-14 21:33:00,24,20,Mobile
ACT14732,VWR0048,MOV001,2025-04-13 23:37:00,26,22,Smart TV
ACT14733,VWR0829,MOV058,2025-01-02 21:58:00,15,13,Tablet
ACT14734,VWR0880,MOV056,2025-08-04 19:54:00,64,54,Mobile
ACT14735,VWR0566,MOV059,2025-06-13 15:16:00,66,55,Tablet
ACT14736,VWR1205,MOV016,2025-05-09 19:23:00,16,14,Smart TV
ACT14737,VWR0003,MOV042,2025-11-15 15:27:00,25,21,Smart TV
ACT14738,VWR0175,MOV057,2025-03-28 23:59:00,30,25,Mobile
ACT14739,VWR0756,MOV016,2025-05-21 05:15:00,106,89,Mobile
ACT14740,VWR0992,MOV030,2025-09-09 02:46:00,82,69,Tablet
ACT14741,VWR1324,MOV032,2025-04-08 02:20:00,14,12,Smart TV
ACT14742,VWR0640,MOV055,2025-05-30 18:21:00,38,32,Desktop
ACT14743,VWR0061,MOV007,2025-02-06 22:04:00,25,21,Tablet
ACT14744,VWR1138,MOV002,2025-04-25 01:48:00,82,69,Desktop
ACT14745,VWR0964,MOV007,2025-09-17 19:35:00,84,70,Mobile
ACT14746,VWR0558,MOV041,2025-10-12 08:54:00,48,40,Smart TV
ACT14747,VWR0499,MOV014,2025-01-21 01:35:00,50,42,Mobile
ACT14748,VWR0923,MOV002,2025-08-30 20:25:00,106,89,Desktop
ACT14749,VWR1468,MOV013,2025-06-14 21:47:00,31,26,Tablet
ACT14750,VWR1077,MOV028,2025-02-08 18:56:00,117,98,Tablet
ACT14751,VWR0057,MOV002,2025-05-08 10:19:00,51,43,Tablet
ACT14752,VWR0236,MOV004,2025-11-27 22:14:00,36,30,Smart TV
ACT14753,VWR1100,MOV058,2025-11-25 22:07:00,33,28,Desktop
ACT14754,VWR1228,MOV003,2025-06-22 21:17:00,97,81,Mobile
ACT14755,VWR0034,MOV029,2025-01-15 22:34:00,104,87,Mobile
ACT14756,VWR0098,MOV029,2025-05-26 18:21:00,114,95,Tablet
ACT14757,VWR0426,MOV055,2025-07-14 08:27:00,118,99,Mobile
ACT14758,VWR1260,MOV053,2025-06-05 18:19:00,36,30,Tablet
ACT14759,VWR0093,MOV010,2025-03-17 21:34:00,120,100,Tablet
ACT14760,VWR0167,MOV020,2025-07-02 07:52:00,61,51,Desktop
ACT14761,VWR0451,MOV039,2025-03-27 17:13:00,52,44,Desktop
ACT14762,VWR1066,MOV004,2025-01-19 00:19:00,31,26,Smart TV
ACT14763,VWR0170,MOV057,2025-02-15 11:54:00,38,32,Tablet
ACT14764,VWR1034,MOV047,2025-10-25 20:33:00,75,63,Tablet
ACT14765,VWR0932,MOV016,2025-09-12 21:40:00,104,87,Mobile
ACT14766,VWR0950,MOV003,2025-11-25 17:32:00,75,63,Tablet
ACT14767,VWR0081,MOV044,2025-03-21 18:01:00,14,12,Smart TV
ACT14768,VWR0296,MOV056,2025-01-21 13:48:00,52,44,Mobile
ACT14769,VWR0095,MOV024,2025-08-28 22:33:00,51,43,Tablet
ACT14770,VWR0952,MOV047,2025-09-29 19:05:00,31,26,Mobile
ACT14771,VWR0591,MOV005,2025-05-22 20:38:00,56,47,Smart TV
ACT14772,VWR0116,MOV004,2025-07-20 21:41:00,99,83,Desktop
ACT14773,VWR1106,MOV055,2025-05-24 21:06:00,42,35,Mobile
ACT14774,VWR0596,MOV004,2025-01-05 23:31:00,32,27,Desktop
ACT14775,VWR0698,MOV054,2025-03-30 22:23:00,91,76,Smart TV
ACT14776,VWR0698,MOV014,2025-03-09 20:29:00,57,48,Smart TV
ACT14777,VWR0818,MOV014,2025-08-06 11:26:00,22,19,Mobile
ACT14778,VWR1478,MOV003,2025-10-08 01:26:00,103,86,Smart TV
ACT14779,VWR1423,MOV019,2025-08-20 17:51:00,40,34,Desktop
ACT14780,VWR0202,MOV033,2025-06-19 11:02:00,116,97,Mobile
ACT14781,VWR0061,MOV043,2025-05-10 18:23:00,22,19,Tablet
ACT14782,VWR0968,MOV055,2025-01-20 19:10:00,60,50,Tablet
ACT14783,VWR1189,MOV036,2025-12-25 21:34:00,94,79,Tablet
ACT14784,VWR0537,MOV049,2025-03-25 20:14:00,61,51,Desktop
ACT14785,VWR0135,MOV016,2025-02-27 20:19:00,18,15,Desktop
ACT14786,VWR0852,MOV001,2025-02-12 20:03:00,44,37,Smart TV
ACT14787,VWR0785,MOV047,2025-07-05 19:37:00,42,35,Desktop
ACT14788,VWR0710,MOV047,2025-08-07 20:16:00,67,56,Mobile
ACT14789,VWR0485,MOV045,2025-06-16 22:33:00,73,61,Mobile
ACT14790,VWR0073,MOV001,2025-12-23 23:02:00,81,68,Desktop
ACT14791,VWR0108,MOV018,2025-11-20 12:08:00,103,86,Mobile
ACT14792,VWR0801,MOV019,2025-09-18 05:15:00,24,20,Desktop
ACT14793,VWR0841,MOV014,2025-07-15 21:55:00,116,97,Smart TV
ACT14794,VWR0235,MOV003,2025-06-22 16:05:00,116,97,Desktop
ACT14795,VWR0502,MOV037,2025-10-31 17:59:00,15,13,Smart TV
ACT14796,VWR0605,MOV052,2025-03-15 19:01:00,69,58,Mobile
ACT14797,VWR0730,MOV024,2025-08-29 21:45:00,50,42,Mobile
ACT14798,VWR1403,MOV016,2025-08-16 19:22:00,68,57,Mobile
ACT14799,VWR0836,MOV023,2025-12-20 19:21:00,16,14,Mobile
ACT14800,VWR0710,MOV019,2025-10-03 23:59:00,32,27,Mobile
ACT14801,VWR0198,MOV028,2025-02-20 19:44:00,106,89,Smart TV
ACT14802,VWR0130,MOV008,2025-03-28 03:59:00,117,98,Tablet
ACT14803,VWR0194,MOV016,2025-09-24 20:19:00,112,94,Mobile
ACT14804,VWR1490,MOV023,2025-06-06 05:28:00,93,78,Smart TV
ACT14805,VWR0041,MOV047,2025-04-21 22:08:00,105,88,Tablet
ACT14806,VWR0741,MOV039,2025-02-15 12:17:00,111,93,Tablet
ACT14807,VWR0308,MOV058,2025-07-13 21:48:00,91,76,Tablet
ACT14808,VWR1032,MOV002,2025-04-20 18:32:00,31,26,Mobile
ACT14809,VWR0670,MOV054,2025-07-20 23:15:00,94,79,Smart TV
ACT14810,VWR1031,MOV018,2025-03-06 14:04:00,81,68,Desktop
ACT14811,VWR0282,MOV011,2025-05-27 09:15:00,81,68,Mobile
ACT14812,VWR0309,MOV018,2025-03-14 06:38:00,111,93,Mobile
ACT14813,VWR1024,MOV006,2025-10-30 22:53:00,12,10,Tablet
ACT14814,VWR0837,MOV021,2025-05-21 22:18:00,30,25,Desktop
ACT14815,VWR0145,MOV018,2025-11-07 10:35:00,88,74,Smart TV
ACT14816,VWR0634,MOV050,2025-11-19 02:55:00,110,92,Mobile
ACT14817,VWR0892,MOV022,2025-10-04 06:10:00,19,16,Tablet
ACT14818,VWR1095,MOV039,2025-09-03 23:01:00,48,40,Smart TV
ACT14819,VWR0644,MOV044,2025-03-16 15:49:00,64,54,Tablet
ACT14820,VWR1438,MOV038,2025-07-05 20:02:00,30,25,Desktop
ACT14821,VWR0014,MOV026,2025-10-17 05:31:00,66,55,Desktop
ACT14822,VWR0216,MOV020,2025-02-10 22:20:00,75,63,Mobile
ACT14823,VWR1071,MOV016,2025-01-07 17:57:00,111,93,Smart TV
ACT14824,VWR0991,MOV009,2025-12-21 18:26:00,116,97,Tablet
ACT14825,VWR0681,MOV013,2025-11-16 14:09:00,70,59,Desktop
ACT14826,VWR0883,MOV032,2025-10-05 22:00:00,13,11,Mobile
ACT14827,VWR0044,MOV024,2025-12-22 19:41:00,103,86,Desktop
ACT14828,VWR1343,MOV029,2025-04-02 22:08:00,12,10,Tablet
ACT14829,VWR0894,MOV010,2025-01-31 14:15:00,97,81,Desktop
ACT14830,VWR0116,MOV016,2025-03-13 08:31:00,109,91,Desktop
ACT14831,VWR1154,MOV033,2025-01-23 21:33:00,120,100,Mobile
ACT14832,VWR1035,MOV043,2025-05-12 05:33:00,85,71,Desktop
ACT14833,VWR0072,MOV020,2025-07-31 15:11:00,112,94,Mobile
ACT14834,VWR1004,MOV038,2025-08-23 19:01:00,62,52,Mobile
ACT14835,VWR1460,MOV041,2025-08-07 20:03:00,74,62,Desktop
ACT14836,VWR0411,MOV016,2025-02-12 06:29:00,103,86,Mobile
ACT14837,VWR0621,MOV024,2025-08-17 20:40:00,20,17,Desktop
ACT14838,VWR0155,MOV004,2025-01-07 19:54:00,98,82,Desktop
ACT14839,VWR1217,MOV001,2025-07-24 19:31:00,105,88,Mobile
ACT14840,VWR0745,MOV010,2025-10-24 18:57:00,98,82,Smart TV
ACT14841,VWR0555,MOV044,2025-02-23 22:06:00,73,61,Tablet
ACT14842,VWR0283,MOV033,2025-03-15 21:53:00,106,89,Tablet
ACT14843,VWR0237,MOV010,2025-04-14 22:51:00,109,91,Mobile
ACT14844,VWR0205,MOV052,2025-06-18 18:35:00,39,33,Desktop
ACT14845,VWR0946,MOV056,2025-11-07 00:15:00,38,32,Desktop
ACT14846,VWR1188,MOV025,2025-04-05 21:28:00,112,94,Mobile
ACT14847,VWR1249,MOV020,2025-11-05 22:58:00,45,38,Tablet
ACT14848,VWR1253,MOV059,2025-06-08 17:34:00,87,73,Mobile
ACT14849,VWR0116,MOV050,2025-01-21 23:47:00,117,98,Desktop
ACT14850,VWR1283,MOV018,2025-03-25 23:41:00,102,85,Mobile
ACT14851,VWR1362,MOV004,2025-09-25 19:06:00,115,96,Mobile
ACT14852,VWR1361,MOV049,2025-04-17 22:16:00,40,34,Mobile
ACT14853,VWR0326,MOV047,2025-11-06 05:49:00,90,75,Smart TV
ACT14854,VWR0005,MOV051,2025-01-15 19:37:00,51,43,Tablet
ACT14855,VWR0282,MOV020,2025-04-12 12:53:00,20,17,Mobile
ACT14856,VWR0261,MOV007,2025-08-03 16:21:00,46,39,Tablet
ACT14857,VWR0393,MOV027,2025-11-23 22:34:00,37,31,Mobile
ACT14858,VWR1340,MOV056,2025-07-19 18:42:00,48,40,Tablet
ACT14859,VWR0154,MOV007,2025-08-03 18:58:00,60,50,Smart TV
ACT14860,VWR1220,MOV016,2025-03-26 14:21:00,111,93,Tablet
ACT14861,VWR1234,MOV001,2025-07-04 18:22:00,92,77,Tablet
ACT14862,VWR0055,MOV009,2025-07-27 19:05:00,116,97,Desktop
ACT14863,VWR1284,MOV010,2025-06-20 14:47:00,97,81,Tablet
ACT14864,VWR0922,MOV016,2025-03-15 22:09:00,100,84,Mobile
ACT14865,VWR0863,MOV028,2025-08-15 17:09:00,117,98,Mobile
ACT14866,VWR0762,MOV023,2025-02-06 01:03:00,99,83,Mobile
ACT14867,VWR0070,MOV023,2025-07-06 19:11:00,111,93,Mobile
ACT14868,VWR0396,MOV050,2025-10-16 02:45:00,99,83,Mobile
ACT14869,VWR0178,MOV031,2025-09-29 22:52:00,24,20,Smart TV
ACT14870,VWR0336,MOV003,2026-01-01 17:25:00,39,33,Mobile
ACT14871,VWR1209,MOV002,2025-04-08 22:26:00,15,13,Desktop
ACT14872,VWR1474,MOV003,2025-01-09 17:24:00,66,55,Mobile
ACT14873,VWR1468,MOV053,2025-12-02 16:52:00,106,89,Tablet
ACT14874,VWR0842,MOV034,2025-06-22 23:24:00,56,47,Mobile
ACT14875,VWR0969,MOV035,2025-05-05 11:28:00,12,10,Desktop
ACT14876,VWR0685,MOV008,2025-06-12 22:13:00,98,82,Desktop
ACT14877,VWR0612,MOV012,2025-06-19 06:38:00,19,16,Tablet
ACT14878,VWR1217,MOV023,2025-06-22 20:41:00,108,90,Mobile
ACT14879,VWR1171,MOV012,2025-07-15 21:38:00,112,94,Mobile
ACT14880,VWR0866,MOV041,2025-08-25 17:28:00,13,11,Desktop
ACT14881,VWR1047,MOV004,2025-07-04 22:29:00,109,91,Smart TV
ACT14882,VWR0674,MOV059,2025-01-25 22:11:00,96,80,Desktop
ACT14883,VWR0036,MOV046,2025-06-12 21:42:00,60,50,Mobile
ACT14884,VWR0759,MOV029,2025-04-29 23:17:00,64,54,Tablet
ACT14885,VWR0886,MOV006,2025-05-28 20:43:00,70,59,Desktop
ACT14886,VWR1008,MOV050,2025-12-07 05:23:00,115,96,Mobile
ACT14887,VWR0383,MOV003,2025-01-07 01:34:00,63,53,Desktop
ACT14888,VWR0257,MOV047,2025-10-26 20:32:00,48,40,Desktop
ACT14889,VWR1492,MOV022,2025-07-06 08:07:00,90,75,Smart TV
ACT14890,VWR1238,MOV006,2025-12-05 16:52:00,90,75,Smart TV
ACT14891,VWR0464,MOV020,2025-01-19 20:05:00,68,57,Mobile
ACT14892,VWR0985,MOV058,2025-05-24 18:16:00,98,82,Tablet
ACT14893,VWR0107,MOV049,2025-10-09 00:39:00,25,21,Desktop
ACT14894,VWR0569,MOV008,2025-03-23 23:30:00,79,66,Desktop
ACT14895,VWR1247,MOV018,2025-09-18 20:16:00,18,15,Desktop
ACT14896,VWR0188,MOV060,2025-04-17 20:15:00,91,76,Mobile
ACT14897,VWR0804,MOV016,2025-08-04 22:38:00,120,100,Mobile
ACT14898,VWR1137,MOV011,2025-09-18 03:00:00,115,96,Mobile
ACT14899,VWR0982,MOV051,2025-03-08 19:50:00,92,77,Mobile
ACT14900,VWR1236,MOV009,2025-01-03 05:23:00,37,31,Mobile
ACT14901,VWR1328,MOV032,2025-05-31 14:12:00,57,48,Desktop
ACT14902,VWR0455,MOV040,2025-06-19 23:45:00,90,75,Mobile
ACT14903,VWR1212,MOV006,2025-08-06 19:36:00,73,61,Desktop
ACT14904,VWR0636,MOV029,2025-01-04 19:31:00,75,63,Desktop
ACT14905,VWR1339,MOV055,2025-04-24 17:40:00,114,95,Mobile
ACT14906,VWR0538,MOV005,2025-06-01 18:08:00,104,87,Mobile
ACT14907,VWR1315,MOV031,2025-11-14 02:44:00,115,96,Desktop
ACT14908,VWR1064,MOV045,2025-04-28 06:29:00,102,85,Smart TV
ACT14909,VWR1091,MOV040,2025-11-03 16:50:00,105,88,Tablet
ACT14910,VWR1359,MOV010,2025-07-18 13:38:00,109,91,Mobile
ACT14911,VWR1344,MOV044,2025-10-03 18:10:00,85,71,Desktop
ACT14912,VWR0559,MOV029,2025-07-27 07:33:00,99,83,Mobile
ACT14913,VWR0595,MOV006,2025-11-08 21:39:00,64,54,Tablet
ACT14914,VWR0385,MOV003,2025-01-21 16:47:00,82,69,Smart TV
ACT14915,VWR0371,MOV043,2025-07-29 20:23:00,48,40,Smart TV
ACT14916,VWR0994,MOV012,2025-06-04 20:10:00,110,92,Mobile
ACT14917,VWR1180,MOV051,2025-11-30 22:26:00,93,78,Desktop
ACT14918,VWR0555,MOV025,2025-10-29 09:41:00,84,70,Tablet
ACT14919,VWR1199,MOV011,2025-05-17 23:26:00,72,60,Desktop
ACT14920,VWR0567,MOV031,2025-09-13 23:31:00,38,32,Smart TV
ACT14921,VWR0202,MOV059,2025-03-04 19:18:00,116,97,Mobile
ACT14922,VWR0411,MOV023,2025-02-08 17:31:00,117,98,Mobile
ACT14923,VWR0120,MOV054,2025-05-24 21:32:00,98,82,Mobile
ACT14924,VWR0359,MOV024,2025-11-01 23:08:00,42,35,Tablet
ACT14925,VWR0342,MOV048,2025-05-31 18:20:00,114,95,Smart TV
ACT14926,VWR0199,MOV003,2025-12-18 20:16:00,78,65,Tablet
ACT14927,VWR1484,MOV037,2025-05-15 17:27:00,105,88,Mobile
ACT14928,VWR1209,MOV012,2025-07-04 14:31:00,97,81,Desktop
ACT14929,VWR1081,MOV048,2025-06-01 20:05:00,112,94,Smart TV
ACT14930,VWR1381,MOV044,2025-01-03 21:33:00,103,86,Smart TV
ACT14931,VWR1094,MOV035,2025-02-28 20:20:00,20,17,Tablet
ACT14932,VWR0387,MOV025,2025-11-09 20:36:00,100,84,Mobile
ACT14933,VWR1344,MOV020,2025-03-31 19:12:00,102,85,Desktop
ACT14934,VWR0036,MOV027,2025-08-30 21:41:00,85,71,Mobile
ACT14935,VWR0258,MOV010,2025-05-05 18:16:00,116,97,Mobile
ACT14936,VWR0668,MOV016,2025-10-06 18:29:00,26,22,Desktop
ACT14937,VWR0583,MOV003,2025-10-31 19:08:00,13,11,Mobile
ACT14938,VWR1242,MOV056,2025-11-27 10:06:00,44,37,Tablet
ACT14939,VWR1472,MOV021,2025-10-23 01:48:00,14,12,Tablet
ACT14940,VWR0279,MOV031,2025-02-25 23:01:00,110,92,Tablet
ACT14941,VWR1182,MOV033,2025-11-28 23:44:00,111,93,Mobile
ACT14942,VWR0330,MOV054,2025-07-17 21:58:00,27,23,Smart TV
ACT14943,VWR0901,MOV031,2025-02-15 08:08:00,112,94,Tablet
ACT14944,VWR0256,MOV029,2025-08-05 23:03:00,90,75,Smart TV
ACT14945,VWR0211,MOV021,2025-02-21 19:54:00,106,89,Desktop
ACT14946,VWR0740,MOV015,2025-08-08 06:34:00,16,14,Mobile
ACT14947,VWR0342,MOV001,2025-05-08 22:17:00,22,19,Smart TV
ACT14948,VWR1143,MOV031,2025-10-25 19:00:00,66,55,Desktop
ACT14949,VWR1117,MOV021,2025-07-27 07:18:00,25,21,Tablet
ACT14950,VWR0722,MOV006,2025-12-19 20:58:00,60,50,Smart TV
ACT14951,VWR1446,MOV022,2025-04-14 17:49:00,97,81,Mobile
ACT14952,VWR0147,MOV004,2025-08-23 07:34:00,73,61,Tablet
ACT14953,VWR0325,MOV059,2025-11-02 14:40:00,16,14,Smart TV
ACT14954,VWR1065,MOV044,2025-04-18 18:56:00,55,46,Desktop
ACT14955,VWR0851,MOV014,2025-05-08 13:06:00,106,89,Smart TV
ACT14956,VWR0694,MOV053,2025-01-16 19:18:00,82,69,Smart TV
ACT14957,VWR0689,MOV049,2025-04-21 09:44:00,102,85,Mobile
ACT14958,VWR0400,MOV025,2025-05-01 09:17:00,30,25,Mobile
ACT14959,VWR0791,MOV019,2025-05-11 17:15:00,112,94,Mobile
ACT14960,VWR0945,MOV055,2025-06-10 10:59:00,120,100,Mobile
ACT14961,VWR0621,MOV036,2025-02-25 19:54:00,16,14,Desktop
ACT14962,VWR0400,MOV047,2025-09-27 13:29:00,97,81,Mobile
ACT14963,VWR0018,MOV048,2025-12-18 20:56:00,66,55,Desktop
ACT14964,VWR0098,MOV002,2025-03-10 18:33:00,116,97,Tablet
ACT14965,VWR0153,MOV029,2025-09-10 23:28:00,98,82,Mobile
ACT14966,VWR0272,MOV017,2025-12-19 23:31:00,60,50,Smart TV
ACT14967,VWR1391,MOV013,2025-06-13 22:13:00,81,68,Desktop
ACT14968,VWR0071,MOV060,2025-06-11 21:36:00,81,68,Smart TV
ACT14969,VWR0920,MOV036,2025-07-08 23:52:00,98,82,Smart TV
ACT14970,VWR0264,MOV005,2025-02-24 05:50:00,116,97,Desktop
ACT14971,VWR0078,MOV007,2025-05-15 19:32:00,68,57,Tablet
ACT14972,VWR0929,MOV024,2025-12-25 18:02:00,112,94,Mobile
ACT14973,VWR1192,MOV034,2025-05-09 09:44:00,80,67,Smart TV
ACT14974,VWR0912,MOV008,2025-07-22 20:26:00,120,100,Tablet
ACT14975,VWR0340,MOV042,2025-06-12 19:16:00,12,10,Desktop
ACT14976,VWR1345,MOV001,2025-10-18 04:12:00,116,97,Tablet
ACT14977,VWR0251,MOV037,2025-09-13 22:44:00,63,53,Mobile
ACT14978,VWR1300,MOV027,2025-06-17 10:38:00,110,92,Tablet
ACT14979,VWR0592,MOV026,2025-06-25 19:15:00,55,46,Mobile
ACT14980,VWR1247,MOV050,2025-06-07 22:39:00,106,89,Desktop
ACT14981,VWR0268,MOV016,2025-10-18 09:45:00,48,40,Tablet
ACT14982,VWR0504,MOV054,2025-01-22 06:06:00,112,94,Smart TV
ACT14983,VWR1304,MOV054,2025-06-22 09:09:00,80,67,Mobile
ACT14984,VWR0114,MOV006,2025-09-27 07:51:00,51,43,Mobile
ACT14985,VWR0520,MOV022,2025-05-29 16:18:00,109,91,Mobile
ACT14986,VWR1139,MOV032,2025-08-06 19:39:00,12,10,Desktop
ACT14987,VWR0641,MOV032,2025-07-28 01:04:00,56,47,Desktop
ACT14988,VWR0221,MOV044,2025-03-12 21:19:00,49,41,Desktop
ACT14989,VWR1051,MOV025,2025-06-29 12:40:00,104,87,Smart TV
ACT14990,VWR1068,MOV058,2025-10-25 18:10:00,44,37,Mobile
ACT14991,VWR0791,MOV021,2025-03-05 23:42:00,97,81,Mobile
ACT14992,VWR0422,MOV021,2025-09-26 23:37:00,106,89,Mobile
ACT14993,VWR1192,MOV026,2025-08-22 13:10:00,45,38,Smart TV
ACT14994,VWR0503,MOV055,2025-12-18 21:11:00,108,90,Mobile
ACT14995,VWR0351,MOV030,2025-07-24 20:22:00,112,94,Tablet
ACT14996,VWR0431,MOV026,2025-08-20 15:27:00,85,71,Desktop
ACT14997,VWR1254,MOV006,2025-03-17 17:54:00,84,70,Smart TV
ACT14998,VWR1188,MOV030,2025-12-04 18:26:00,99,83,Mobile
ACT14999,VWR0401,MOV023,2025-09-29 12:01:00,36,30,Mobile
ACT15000,VWR0531,MOV050,2025-12-08 19:55:00,40,34,Tablet
ACT15001,VWR1285,MOV023,2025-05-02 19:03:00,49,41,Desktop
ACT15002,VWR1062,MOV053,2025-10-07 23:01:00,90,75,Mobile
ACT15003,VWR0816,MOV033,2025-06-06 23:20:00,104,87,Mobile
ACT15004,VWR0506,MOV046,2025-06-30 20:36:00,90,75,Smart TV
ACT15005,VWR0401,MOV026,2025-06-20 22:28:00,63,53,Mobile
ACT15006,VWR0431,MOV047,2025-07-20 19:26:00,16,14,Desktop
ACT15007,VWR1421,MOV048,2025-01-03 19:49:00,55,46,Smart TV
ACT15008,VWR0384,MOV040,2025-07-03 16:08:00,18,15,Mobile
ACT15009,VWR0733,MOV017,2025-05-15 19:36:00,31,26,Desktop
ACT15010,VWR0933,MOV029,2025-05-02 12:08:00,109,91,Smart TV
ACT15011,VWR0297,MOV018,2025-03-23 17:37:00,106,89,Tablet
ACT15012,VWR0412,MOV035,2025-06-03 21:51:00,48,40,Tablet
ACT15013,VWR0725,MOV004,2025-08-24 09:10:00,99,83,Mobile
ACT15014,VWR1222,MOV002,2025-02-12 00:37:00,19,16,Desktop
ACT15015,VWR0400,MOV051,2025-01-28 04:09:00,37,31,Mobile
ACT15016,VWR0129,MOV030,2025-01-29 10:43:00,43,36,Mobile
ACT15017,VWR0894,MOV001,2025-08-08 19:30:00,117,98,Desktop
ACT15018,VWR0396,MOV004,2025-11-29 23:00:00,87,73,Mobile
ACT15019,VWR0950,MOV029,2025-01-04 21:41:00,115,96,Tablet
ACT15020,VWR0292,MOV054,2025-02-07 21:33:00,56,47,Desktop
ACT15021,VWR1119,MOV030,2025-12-10 23:03:00,88,74,Smart TV
ACT15022,VWR1058,MOV018,2025-06-03 23:37:00,31,26,Smart TV
ACT15023,VWR0958,MOV023,2025-10-23 19:11:00,32,27,Tablet
ACT15024,VWR0773,MOV012,2025-07-15 19:02:00,81,68,Desktop
ACT15025,VWR1344,MOV048,2025-02-21 18:50:00,80,67,Desktop
ACT15026,VWR0375,MOV026,2025-03-25 21:09:00,15,13,Tablet
ACT15027,VWR1205,MOV058,2025-01-27 21:34:00,106,89,Smart TV
ACT15028,VWR0602,MOV049,2025-11-30 05:44:00,40,34,Mobile
ACT15029,VWR0183,MOV055,2025-04-29 15:59:00,117,98,Mobile
ACT15030,VWR0925,MOV041,2025-05-15 19:58:00,38,32,Mobile
ACT15031,VWR1396,MOV008,2025-04-21 02:40:00,97,81,Mobile
ACT15032,VWR0393,MOV034,2025-01-12 01:13:00,99,83,Mobile
ACT15033,VWR1281,MOV030,2025-02-27 17:00:00,117,98,Smart TV
ACT15034,VWR0481,MOV055,2025-12-06 23:31:00,96,80,Desktop
ACT15035,VWR0448,MOV016,2025-06-21 03:12:00,33,28,Smart TV
ACT15036,VWR1268,MOV024,2025-05-30 18:39:00,55,46,Mobile
ACT15037,VWR0146,MOV019,2025-01-05 04:04:00,108,90,Mobile
ACT15038,VWR0635,MOV045,2025-11-02 17:56:00,13,11,Mobile
ACT15039,VWR0828,MOV059,2025-08-18 17:51:00,61,51,Smart TV
